First Name,Last Name,Email,Grade ,Grade_2,Grade_3,Grade_4,Grade_5
john,odom,john.odom@univ.edu,11,15,13,13,6
john,odom,john.odom@univ.edu,11,15,13,13,7
john,odom,john.odom@univ.edu,11,15,13,13,8
john,odom,john.odom@univ.edu,11,15,13,6,5
john,odom,john.odom@univ.edu,11,15,13,6,8
john,odom,john.odom@univ.edu,11,15,13,6,12
john,odom,john.odom@univ.edu,11,15,13,6,6
john,odom,john.odom@univ.edu,11,15,13,6,7
john,odom,john.odom@univ.edu,11,15,13,6,8
john,odom,john.odom@univ.edu,11,15,13,9,5
john,odom,john.odom@univ.edu,11,15,13,9,8
john,odom,john.odom@univ.edu,11,15,13,9,12
john,odom,john.odom@univ.edu,11,15,13,9,6
john,odom,john.odom@univ.edu,11,15,13,9,7
john,odom,john.odom@univ.edu,11,15,13,9,8
john,odom,john.odom@univ.edu,11,15,13,9,5
john,odom,john.odom@univ.edu,11,15,13,9,8
john,odom,john.odom@univ.edu,11,15,13,9,12
john,odom,john.odom@univ.edu,11,15,13,9,6
john,odom,john.odom@univ.edu,11,15,13,9,7
john,odom,john.odom@univ.edu,11,15,13,9,8
john,odom,john.odom@univ.edu,11,15,13,13,5
john,odom,john.odom@univ.edu,11,15,13,13,8
john,odom,john.odom@univ.edu,11,15,13,13,12
john,odom,john.odom@univ.edu,11,15,13,13,6
john,odom,john.odom@univ.edu,11,15,13,13,7
john,odom,john.odom@univ.edu,11,15,13,13,8
john,odom,john.odom@univ.edu,11,15,13,11,5
john,odom,john.odom@univ.edu,11,15,13,11,8
john,odom,john.odom@univ.edu,11,15,13,11,12
john,odom,john.odom@univ.edu,11,15,13,11,6
john,odom,john.odom@univ.edu,11,15,13,11,7
john,odom,john.odom@univ.edu,11,15,13,11,8
john,odom,john.odom@univ.edu,11,15,12,13,5
john,odom,john.odom@univ.edu,11,15,12,13,8
john,odom,john.odom@univ.edu,11,15,12,13,12
john,odom,john.odom@univ.edu,11,15,12,13,6
john,odom,john.odom@univ.edu,11,15,12,13,7
john,odom,john.odom@univ.edu,11,15,12,13,8
john,odom,john.odom@univ.edu,11,15,12,6,5
john,odom,john.odom@univ.edu,11,15,12,6,8
john,odom,john.odom@univ.edu,11,15,12,6,12
john,odom,john.odom@univ.edu,11,15,12,6,6
john,odom,john.odom@univ.edu,11,15,12,6,7
john,odom,john.odom@univ.edu,11,15,12,6,8
john,odom,john.odom@univ.edu,11,15,12,9,5
john,odom,john.odom@univ.edu,11,15,12,9,8
john,odom,john.odom@univ.edu,11,15,12,9,12
john,odom,john.odom@univ.edu,11,15,12,9,6
john,odom,john.odom@univ.edu,11,15,12,9,7
john,odom,john.odom@univ.edu,11,15,12,9,8
john,odom,john.odom@univ.edu,11,15,12,9,5
john,odom,john.odom@univ.edu,11,15,12,9,8
john,odom,john.odom@univ.edu,11,15,12,9,12
john,odom,john.odom@univ.edu,11,15,12,9,6
john,odom,john.odom@univ.edu,11,15,12,9,7
john,odom,john.odom@univ.edu,11,15,12,9,8
john,odom,john.odom@univ.edu,11,15,12,13,5
john,odom,john.odom@univ.edu,11,15,12,13,8
john,odom,john.odom@univ.edu,11,15,12,13,12
john,odom,john.odom@univ.edu,11,15,12,13,6
john,odom,john.odom@univ.edu,11,15,12,13,7
john,odom,john.odom@univ.edu,11,15,12,13,8
john,odom,john.odom@univ.edu,11,15,12,11,5
john,odom,john.odom@univ.edu,11,15,12,11,8
john,odom,john.odom@univ.edu,11,15,12,11,12
john,odom,john.odom@univ.edu,11,15,12,11,6
john,odom,john.odom@univ.edu,11,15,12,11,7
john,odom,john.odom@univ.edu,11,15,12,11,8
john,odom,john.odom@univ.edu,11,15,8,13,5
john,odom,john.odom@univ.edu,11,15,8,13,8
john,odom,john.odom@univ.edu,11,15,8,13,12
john,odom,john.odom@univ.edu,11,15,8,13,6
john,odom,john.odom@univ.edu,11,15,8,13,7
john,odom,john.odom@univ.edu,11,15,8,13,8
john,odom,john.odom@univ.edu,11,15,8,6,5
john,odom,john.odom@univ.edu,11,15,8,6,8
john,odom,john.odom@univ.edu,11,15,8,6,12
john,odom,john.odom@univ.edu,11,15,8,6,6
john,odom,john.odom@univ.edu,11,15,8,6,7
john,odom,john.odom@univ.edu,11,15,8,6,8
john,odom,john.odom@univ.edu,11,15,8,9,5
john,odom,john.odom@univ.edu,11,15,8,9,8
john,odom,john.odom@univ.edu,11,15,8,9,12
john,odom,john.odom@univ.edu,11,15,8,9,6
john,odom,john.odom@univ.edu,11,15,8,9,7
john,odom,john.odom@univ.edu,11,15,8,9,8
john,odom,john.odom@univ.edu,11,15,8,9,5
john,odom,john.odom@univ.edu,11,15,8,9,8
john,odom,john.odom@univ.edu,11,15,8,9,12
john,odom,john.odom@univ.edu,11,15,8,9,6
john,odom,john.odom@univ.edu,11,15,8,9,7
john,odom,john.odom@univ.edu,11,15,8,9,8
john,odom,john.odom@univ.edu,11,15,8,13,5
john,odom,john.odom@univ.edu,11,15,8,13,8
john,odom,john.odom@univ.edu,11,15,8,13,12
john,odom,john.odom@univ.edu,11,15,8,13,6
john,odom,john.odom@univ.edu,11,15,8,13,7
john,odom,john.odom@univ.edu,11,15,8,13,8
john,odom,john.odom@univ.edu,11,15,8,11,5
john,odom,john.odom@univ.edu,11,15,8,11,8
john,odom,john.odom@univ.edu,11,15,8,11,12
john,odom,john.odom@univ.edu,11,15,8,11,6
john,odom,john.odom@univ.edu,11,15,8,11,7
john,odom,john.odom@univ.edu,11,15,8,11,8
john,odom,john.odom@univ.edu,11,15,8,13,5
john,odom,john.odom@univ.edu,11,15,8,13,8
john,odom,john.odom@univ.edu,11,15,8,13,12
john,odom,john.odom@univ.edu,11,15,8,13,6
john,odom,john.odom@univ.edu,11,15,8,13,7
john,odom,john.odom@univ.edu,11,15,8,13,8
john,odom,john.odom@univ.edu,11,15,8,6,5
john,odom,john.odom@univ.edu,11,15,8,6,8
john,odom,john.odom@univ.edu,11,15,8,6,12
john,odom,john.odom@univ.edu,11,15,8,6,6
john,odom,john.odom@univ.edu,11,15,8,6,7
john,odom,john.odom@univ.edu,11,15,8,6,8
john,odom,john.odom@univ.edu,11,15,8,9,5
john,odom,john.odom@univ.edu,11,15,8,9,8
john,odom,john.odom@univ.edu,11,15,8,9,12
john,odom,john.odom@univ.edu,11,15,8,9,6
john,odom,john.odom@univ.edu,11,15,8,9,7
john,odom,john.odom@univ.edu,11,15,8,9,8
john,odom,john.odom@univ.edu,11,15,8,9,5
john,odom,john.odom@univ.edu,11,15,8,9,8
john,odom,john.odom@univ.edu,11,15,8,9,12
john,odom,john.odom@univ.edu,11,15,8,9,6
john,odom,john.odom@univ.edu,11,15,8,9,7
john,odom,john.odom@univ.edu,11,15,8,9,8
john,odom,john.odom@univ.edu,11,15,8,13,5
john,odom,john.odom@univ.edu,11,15,8,13,8
john,odom,john.odom@univ.edu,11,15,8,13,12
john,odom,john.odom@univ.edu,11,15,8,13,6
john,odom,john.odom@univ.edu,11,15,8,13,7
john,odom,john.odom@univ.edu,11,15,8,13,8
john,odom,john.odom@univ.edu,11,15,8,11,5
john,odom,john.odom@univ.edu,11,15,8,11,8
john,odom,john.odom@univ.edu,11,15,8,11,12
john,odom,john.odom@univ.edu,11,15,8,11,6
john,odom,john.odom@univ.edu,11,15,8,11,7
john,odom,john.odom@univ.edu,11,15,8,11,8
john,odom,john.odom@univ.edu,11,14,12,13,5
john,odom,john.odom@univ.edu,11,14,12,13,8
john,odom,john.odom@univ.edu,11,14,12,13,12
john,odom,john.odom@univ.edu,11,14,12,13,6
john,odom,john.odom@univ.edu,11,14,12,13,7
john,odom,john.odom@univ.edu,11,14,12,13,8
john,odom,john.odom@univ.edu,11,14,12,6,5
john,odom,john.odom@univ.edu,11,14,12,6,8
john,odom,john.odom@univ.edu,11,14,12,6,12
john,odom,john.odom@univ.edu,11,14,12,6,6
john,odom,john.odom@univ.edu,11,14,12,6,7
john,odom,john.odom@univ.edu,11,14,12,6,8
john,odom,john.odom@univ.edu,11,14,12,9,5
john,odom,john.odom@univ.edu,11,14,12,9,8
john,odom,john.odom@univ.edu,11,14,12,9,12
john,odom,john.odom@univ.edu,11,14,12,9,6
john,odom,john.odom@univ.edu,11,14,12,9,7
john,odom,john.odom@univ.edu,11,14,12,9,8
john,odom,john.odom@univ.edu,11,14,12,9,5
john,odom,john.odom@univ.edu,11,14,12,9,8
john,odom,john.odom@univ.edu,11,14,12,9,12
john,odom,john.odom@univ.edu,11,14,12,9,6
john,odom,john.odom@univ.edu,11,14,12,9,7
john,odom,john.odom@univ.edu,11,14,12,9,8
john,odom,john.odom@univ.edu,11,14,12,13,5
john,odom,john.odom@univ.edu,11,14,12,13,8
john,odom,john.odom@univ.edu,11,14,12,13,12
john,odom,john.odom@univ.edu,11,14,12,13,6
john,odom,john.odom@univ.edu,11,14,12,13,7
john,odom,john.odom@univ.edu,11,14,12,13,8
john,odom,john.odom@univ.edu,11,14,12,11,5
john,odom,john.odom@univ.edu,11,14,12,11,8
john,odom,john.odom@univ.edu,11,14,12,11,12
john,odom,john.odom@univ.edu,11,14,12,11,6
john,odom,john.odom@univ.edu,11,14,12,11,7
john,odom,john.odom@univ.edu,11,14,12,11,8
john,odom,john.odom@univ.edu,11,14,11,13,5
john,odom,john.odom@univ.edu,11,14,11,13,8
john,odom,john.odom@univ.edu,11,14,11,13,12
john,odom,john.odom@univ.edu,11,14,11,13,6
john,odom,john.odom@univ.edu,11,14,11,13,7
john,odom,john.odom@univ.edu,11,14,11,13,8
john,odom,john.odom@univ.edu,11,14,11,6,5
john,odom,john.odom@univ.edu,11,14,11,6,8
john,odom,john.odom@univ.edu,11,14,11,6,12
john,odom,john.odom@univ.edu,11,14,11,6,6
john,odom,john.odom@univ.edu,11,14,11,6,7
john,odom,john.odom@univ.edu,11,14,11,6,8
john,odom,john.odom@univ.edu,11,14,11,9,5
john,odom,john.odom@univ.edu,11,14,11,9,8
john,odom,john.odom@univ.edu,11,14,11,9,12
john,odom,john.odom@univ.edu,11,14,11,9,6
john,odom,john.odom@univ.edu,11,14,11,9,7
john,odom,john.odom@univ.edu,11,14,11,9,8
john,odom,john.odom@univ.edu,11,14,11,9,5
john,odom,john.odom@univ.edu,11,14,11,9,8
john,odom,john.odom@univ.edu,11,14,11,9,12
john,odom,john.odom@univ.edu,11,14,11,9,6
john,odom,john.odom@univ.edu,11,14,11,9,7
john,odom,john.odom@univ.edu,11,14,11,9,8
john,odom,john.odom@univ.edu,11,14,11,13,5
john,odom,john.odom@univ.edu,11,14,11,13,8
john,odom,john.odom@univ.edu,11,14,11,13,12
john,odom,john.odom@univ.edu,11,14,11,13,6
john,odom,john.odom@univ.edu,11,14,11,13,7
john,odom,john.odom@univ.edu,11,14,11,13,8
john,odom,john.odom@univ.edu,11,14,11,11,5
john,odom,john.odom@univ.edu,11,14,11,11,8
john,odom,john.odom@univ.edu,11,14,11,11,12
john,odom,john.odom@univ.edu,11,14,11,11,6
john,odom,john.odom@univ.edu,11,14,11,11,7
john,odom,john.odom@univ.edu,11,14,11,11,8
john,odom,john.odom@univ.edu,11,14,13,13,5
john,odom,john.odom@univ.edu,11,14,13,13,8
john,odom,john.odom@univ.edu,11,14,13,13,12
john,odom,john.odom@univ.edu,11,14,13,13,6
john,odom,john.odom@univ.edu,11,14,13,13,7
john,odom,john.odom@univ.edu,11,14,13,13,8
john,odom,john.odom@univ.edu,11,14,13,6,5
john,odom,john.odom@univ.edu,11,14,13,6,8
john,odom,john.odom@univ.edu,11,14,13,6,12
john,odom,john.odom@univ.edu,11,14,13,6,6
john,odom,john.odom@univ.edu,11,14,13,6,7
john,odom,john.odom@univ.edu,11,14,13,6,8
john,odom,john.odom@univ.edu,11,14,13,9,5
john,odom,john.odom@univ.edu,11,14,13,9,8
john,odom,john.odom@univ.edu,11,14,13,9,12
john,odom,john.odom@univ.edu,11,14,13,9,6
john,odom,john.odom@univ.edu,11,14,13,9,7
john,odom,john.odom@univ.edu,11,14,13,9,8
john,odom,john.odom@univ.edu,11,14,13,9,5
john,odom,john.odom@univ.edu,11,14,13,9,8
john,odom,john.odom@univ.edu,11,14,13,9,12
john,odom,john.odom@univ.edu,11,14,13,9,6
john,odom,john.odom@univ.edu,11,14,13,9,7
john,odom,john.odom@univ.edu,11,14,13,9,8
john,odom,john.odom@univ.edu,11,14,13,13,5
john,odom,john.odom@univ.edu,11,14,13,13,8
john,odom,john.odom@univ.edu,11,14,13,13,12
john,odom,john.odom@univ.edu,11,14,13,13,6
john,odom,john.odom@univ.edu,11,14,13,13,7
john,odom,john.odom@univ.edu,11,14,13,13,8
john,odom,john.odom@univ.edu,11,14,13,11,5
john,odom,john.odom@univ.edu,11,14,13,11,8
john,odom,john.odom@univ.edu,11,14,13,11,12
john,odom,john.odom@univ.edu,11,14,13,11,6
john,odom,john.odom@univ.edu,11,14,13,11,7
john,odom,john.odom@univ.edu,11,14,13,11,8
john,odom,john.odom@univ.edu,11,14,12,13,5
john,odom,john.odom@univ.edu,11,14,12,13,8
john,odom,john.odom@univ.edu,11,14,12,13,12
john,odom,john.odom@univ.edu,11,14,12,13,6
john,odom,john.odom@univ.edu,11,14,12,13,7
john,odom,john.odom@univ.edu,11,14,12,13,8
john,odom,john.odom@univ.edu,11,14,12,6,5
john,odom,john.odom@univ.edu,11,14,12,6,8
john,odom,john.odom@univ.edu,11,14,12,6,12
john,odom,john.odom@univ.edu,11,14,12,6,6
john,odom,john.odom@univ.edu,11,14,12,6,7
john,odom,john.odom@univ.edu,11,14,12,6,8
john,odom,john.odom@univ.edu,11,14,12,9,5
john,odom,john.odom@univ.edu,11,14,12,9,8
john,odom,john.odom@univ.edu,11,14,12,9,12
john,odom,john.odom@univ.edu,11,14,12,9,6
john,odom,john.odom@univ.edu,11,14,12,9,7
john,odom,john.odom@univ.edu,11,14,12,9,8
john,odom,john.odom@univ.edu,11,14,12,9,5
john,odom,john.odom@univ.edu,11,14,12,9,8
john,odom,john.odom@univ.edu,11,14,12,9,12
john,odom,john.odom@univ.edu,11,14,12,9,6
john,odom,john.odom@univ.edu,11,14,12,9,7
john,odom,john.odom@univ.edu,11,14,12,9,8
john,odom,john.odom@univ.edu,11,14,12,13,5
john,odom,john.odom@univ.edu,11,14,12,13,8
john,odom,john.odom@univ.edu,11,14,12,13,12
john,odom,john.odom@univ.edu,11,14,12,13,6
john,odom,john.odom@univ.edu,11,14,12,13,7
john,odom,john.odom@univ.edu,11,14,12,13,8
john,odom,john.odom@univ.edu,11,14,12,11,5
john,odom,john.odom@univ.edu,11,14,12,11,8
john,odom,john.odom@univ.edu,11,14,12,11,12
john,odom,john.odom@univ.edu,11,14,12,11,6
john,odom,john.odom@univ.edu,11,14,12,11,7
john,odom,john.odom@univ.edu,11,14,12,11,8
john,odom,john.odom@univ.edu,11,14,8,13,5
john,odom,john.odom@univ.edu,11,14,8,13,8
john,odom,john.odom@univ.edu,11,14,8,13,12
john,odom,john.odom@univ.edu,11,14,8,13,6
john,odom,john.odom@univ.edu,11,14,8,13,7
john,odom,john.odom@univ.edu,11,14,8,13,8
john,odom,john.odom@univ.edu,11,14,8,6,5
john,odom,john.odom@univ.edu,11,14,8,6,8
john,odom,john.odom@univ.edu,11,14,8,6,12
john,odom,john.odom@univ.edu,11,14,8,6,6
john,odom,john.odom@univ.edu,11,14,8,6,7
john,odom,john.odom@univ.edu,11,14,8,6,8
john,odom,john.odom@univ.edu,11,14,8,9,5
john,odom,john.odom@univ.edu,11,14,8,9,8
john,odom,john.odom@univ.edu,11,14,8,9,12
john,odom,john.odom@univ.edu,11,14,8,9,6
john,odom,john.odom@univ.edu,11,14,8,9,7
john,odom,john.odom@univ.edu,11,14,8,9,8
john,odom,john.odom@univ.edu,11,14,8,9,5
john,odom,john.odom@univ.edu,11,14,8,9,8
john,odom,john.odom@univ.edu,11,14,8,9,12
john,odom,john.odom@univ.edu,11,14,8,9,6
john,odom,john.odom@univ.edu,11,14,8,9,7
john,odom,john.odom@univ.edu,11,14,8,9,8
john,odom,john.odom@univ.edu,11,14,8,13,5
john,odom,john.odom@univ.edu,11,14,8,13,8
john,odom,john.odom@univ.edu,11,14,8,13,12
john,odom,john.odom@univ.edu,11,14,8,13,6
john,odom,john.odom@univ.edu,11,14,8,13,7
john,odom,john.odom@univ.edu,11,14,8,13,8
john,odom,john.odom@univ.edu,11,14,8,11,5
john,odom,john.odom@univ.edu,11,14,8,11,8
john,odom,john.odom@univ.edu,11,14,8,11,12
john,odom,john.odom@univ.edu,11,14,8,11,6
john,odom,john.odom@univ.edu,11,14,8,11,7
john,odom,john.odom@univ.edu,11,14,8,11,8
john,odom,john.odom@univ.edu,11,14,8,13,5
john,odom,john.odom@univ.edu,11,14,8,13,8
john,odom,john.odom@univ.edu,11,14,8,13,12
john,odom,john.odom@univ.edu,11,14,8,13,6
john,odom,john.odom@univ.edu,11,14,8,13,7
john,odom,john.odom@univ.edu,11,14,8,13,8
john,odom,john.odom@univ.edu,11,14,8,6,5
john,odom,john.odom@univ.edu,11,14,8,6,8
john,odom,john.odom@univ.edu,11,14,8,6,12
john,odom,john.odom@univ.edu,11,14,8,6,6
john,odom,john.odom@univ.edu,11,14,8,6,7
john,odom,john.odom@univ.edu,11,14,8,6,8
john,odom,john.odom@univ.edu,11,14,8,9,5
john,odom,john.odom@univ.edu,11,14,8,9,8
john,odom,john.odom@univ.edu,11,14,8,9,12
john,odom,john.odom@univ.edu,11,14,8,9,6
john,odom,john.odom@univ.edu,11,14,8,9,7
john,odom,john.odom@univ.edu,11,14,8,9,8
john,odom,john.odom@univ.edu,11,14,8,9,5
john,odom,john.odom@univ.edu,11,14,8,9,8
john,odom,john.odom@univ.edu,11,14,8,9,12
john,odom,john.odom@univ.edu,11,14,8,9,6
john,odom,john.odom@univ.edu,11,14,8,9,7
john,odom,john.odom@univ.edu,11,14,8,9,8
john,odom,john.odom@univ.edu,11,14,8,13,5
john,odom,john.odom@univ.edu,11,14,8,13,8
john,odom,john.odom@univ.edu,11,14,8,13,12
john,odom,john.odom@univ.edu,11,14,8,13,6
john,odom,john.odom@univ.edu,11,14,8,13,7
john,odom,john.odom@univ.edu,11,14,8,13,8
john,odom,john.odom@univ.edu,11,14,8,11,5
john,odom,john.odom@univ.edu,11,14,8,11,8
john,odom,john.odom@univ.edu,11,14,8,11,12
john,odom,john.odom@univ.edu,11,14,8,11,6
john,odom,john.odom@univ.edu,11,14,8,11,7
john,odom,john.odom@univ.edu,11,14,8,11,8
john,odom,john.odom@univ.edu,11,12,12,13,5
john,odom,john.odom@univ.edu,11,12,12,13,8
john,odom,john.odom@univ.edu,11,12,12,13,12
john,odom,john.odom@univ.edu,11,12,12,13,6
john,odom,john.odom@univ.edu,11,12,12,13,7
john,odom,john.odom@univ.edu,11,12,12,13,8
john,odom,john.odom@univ.edu,11,12,12,6,5
john,odom,john.odom@univ.edu,11,12,12,6,8
john,odom,john.odom@univ.edu,11,12,12,6,12
john,odom,john.odom@univ.edu,11,12,12,6,6
john,odom,john.odom@univ.edu,11,12,12,6,7
john,odom,john.odom@univ.edu,11,12,12,6,8
john,odom,john.odom@univ.edu,11,12,12,9,5
john,odom,john.odom@univ.edu,11,12,12,9,8
john,odom,john.odom@univ.edu,11,12,12,9,12
john,odom,john.odom@univ.edu,11,12,12,9,6
john,odom,john.odom@univ.edu,11,12,12,9,7
john,odom,john.odom@univ.edu,11,12,12,9,8
john,odom,john.odom@univ.edu,11,12,12,9,5
john,odom,john.odom@univ.edu,11,12,12,9,8
john,odom,john.odom@univ.edu,11,12,12,9,12
john,odom,john.odom@univ.edu,11,12,12,9,6
john,odom,john.odom@univ.edu,11,12,12,9,7
john,odom,john.odom@univ.edu,11,12,12,9,8
john,odom,john.odom@univ.edu,11,12,12,13,5
john,odom,john.odom@univ.edu,11,12,12,13,8
john,odom,john.odom@univ.edu,11,12,12,13,12
john,odom,john.odom@univ.edu,11,12,12,13,6
john,odom,john.odom@univ.edu,11,12,12,13,7
john,odom,john.odom@univ.edu,11,12,12,13,8
john,odom,john.odom@univ.edu,11,12,12,11,5
john,odom,john.odom@univ.edu,11,12,12,11,8
john,odom,john.odom@univ.edu,11,12,12,11,12
john,odom,john.odom@univ.edu,11,12,12,11,6
john,odom,john.odom@univ.edu,11,12,12,11,7
john,odom,john.odom@univ.edu,11,12,12,11,8
john,odom,john.odom@univ.edu,11,12,11,13,5
john,odom,john.odom@univ.edu,11,12,11,13,8
john,odom,john.odom@univ.edu,11,12,11,13,12
john,odom,john.odom@univ.edu,11,12,11,13,6
john,odom,john.odom@univ.edu,11,12,11,13,7
john,odom,john.odom@univ.edu,11,12,11,13,8
john,odom,john.odom@univ.edu,11,12,11,6,5
john,odom,john.odom@univ.edu,11,12,11,6,8
john,odom,john.odom@univ.edu,11,12,11,6,12
john,odom,john.odom@univ.edu,11,12,11,6,6
john,odom,john.odom@univ.edu,11,12,11,6,7
john,odom,john.odom@univ.edu,11,12,11,6,8
john,odom,john.odom@univ.edu,11,12,11,9,5
john,odom,john.odom@univ.edu,11,12,11,9,8
john,odom,john.odom@univ.edu,11,12,11,9,12
john,odom,john.odom@univ.edu,11,12,11,9,6
john,odom,john.odom@univ.edu,11,12,11,9,7
john,odom,john.odom@univ.edu,11,12,11,9,8
john,odom,john.odom@univ.edu,11,12,11,9,5
john,odom,john.odom@univ.edu,11,12,11,9,8
john,odom,john.odom@univ.edu,11,12,11,9,12
john,odom,john.odom@univ.edu,11,12,11,9,6
john,odom,john.odom@univ.edu,11,12,11,9,7
john,odom,john.odom@univ.edu,11,12,11,9,8
john,odom,john.odom@univ.edu,11,12,11,13,5
john,odom,john.odom@univ.edu,11,12,11,13,8
john,odom,john.odom@univ.edu,11,12,11,13,12
john,odom,john.odom@univ.edu,11,12,11,13,6
john,odom,john.odom@univ.edu,11,12,11,13,7
john,odom,john.odom@univ.edu,11,12,11,13,8
john,odom,john.odom@univ.edu,11,12,11,11,5
john,odom,john.odom@univ.edu,11,12,11,11,8
john,odom,john.odom@univ.edu,11,12,11,11,12
john,odom,john.odom@univ.edu,11,12,11,11,6
john,odom,john.odom@univ.edu,11,12,11,11,7
john,odom,john.odom@univ.edu,11,12,11,11,8
john,odom,john.odom@univ.edu,11,12,13,13,5
john,odom,john.odom@univ.edu,11,12,13,13,8
john,odom,john.odom@univ.edu,11,12,13,13,12
john,odom,john.odom@univ.edu,11,12,13,13,6
john,odom,john.odom@univ.edu,11,12,13,13,7
john,odom,john.odom@univ.edu,11,12,13,13,8
john,odom,john.odom@univ.edu,11,12,13,6,5
john,odom,john.odom@univ.edu,11,12,13,6,8
john,odom,john.odom@univ.edu,11,12,13,6,12
john,odom,john.odom@univ.edu,11,12,13,6,6
john,odom,john.odom@univ.edu,11,12,13,6,7
john,odom,john.odom@univ.edu,11,12,13,6,8
john,odom,john.odom@univ.edu,11,12,13,9,5
john,odom,john.odom@univ.edu,11,12,13,9,8
john,odom,john.odom@univ.edu,11,12,13,9,12
john,odom,john.odom@univ.edu,11,12,13,9,6
john,odom,john.odom@univ.edu,11,12,13,9,7
john,odom,john.odom@univ.edu,11,12,13,9,8
john,odom,john.odom@univ.edu,11,12,13,9,5
john,odom,john.odom@univ.edu,11,12,13,9,8
john,odom,john.odom@univ.edu,11,12,13,9,12
john,odom,john.odom@univ.edu,11,12,13,9,6
john,odom,john.odom@univ.edu,11,12,13,9,7
john,odom,john.odom@univ.edu,11,12,13,9,8
john,odom,john.odom@univ.edu,11,12,13,13,5
john,odom,john.odom@univ.edu,11,12,13,13,8
john,odom,john.odom@univ.edu,11,12,13,13,12
john,odom,john.odom@univ.edu,11,12,13,13,6
john,odom,john.odom@univ.edu,11,12,13,13,7
john,odom,john.odom@univ.edu,11,12,13,13,8
john,odom,john.odom@univ.edu,11,12,13,11,5
john,odom,john.odom@univ.edu,11,12,13,11,8
john,odom,john.odom@univ.edu,11,12,13,11,12
john,odom,john.odom@univ.edu,11,12,13,11,6
john,odom,john.odom@univ.edu,11,12,13,11,7
john,odom,john.odom@univ.edu,11,12,13,11,8
john,odom,john.odom@univ.edu,11,12,12,13,5
john,odom,john.odom@univ.edu,11,12,12,13,8
john,odom,john.odom@univ.edu,11,12,12,13,12
john,odom,john.odom@univ.edu,11,12,12,13,6
john,odom,john.odom@univ.edu,11,12,12,13,7
john,odom,john.odom@univ.edu,11,12,12,13,8
john,odom,john.odom@univ.edu,11,12,12,6,5
john,odom,john.odom@univ.edu,11,12,12,6,8
john,odom,john.odom@univ.edu,11,12,12,6,12
john,odom,john.odom@univ.edu,11,12,12,6,6
john,odom,john.odom@univ.edu,11,12,12,6,7
john,odom,john.odom@univ.edu,11,12,12,6,8
john,odom,john.odom@univ.edu,11,12,12,9,5
john,odom,john.odom@univ.edu,11,12,12,9,8
john,odom,john.odom@univ.edu,11,12,12,9,12
john,odom,john.odom@univ.edu,11,12,12,9,6
john,odom,john.odom@univ.edu,11,12,12,9,7
john,odom,john.odom@univ.edu,11,12,12,9,8
john,odom,john.odom@univ.edu,11,12,12,9,5
john,odom,john.odom@univ.edu,11,12,12,9,8
john,odom,john.odom@univ.edu,11,12,12,9,12
john,odom,john.odom@univ.edu,11,12,12,9,6
john,odom,john.odom@univ.edu,11,12,12,9,7
john,odom,john.odom@univ.edu,11,12,12,9,8
john,odom,john.odom@univ.edu,11,12,12,13,5
john,odom,john.odom@univ.edu,11,12,12,13,8
john,odom,john.odom@univ.edu,11,12,12,13,12
john,odom,john.odom@univ.edu,11,12,12,13,6
john,odom,john.odom@univ.edu,11,12,12,13,7
john,odom,john.odom@univ.edu,11,12,12,13,8
john,odom,john.odom@univ.edu,11,12,12,11,5
john,odom,john.odom@univ.edu,11,12,12,11,8
john,odom,john.odom@univ.edu,11,12,12,11,12
john,odom,john.odom@univ.edu,11,12,12,11,6
john,odom,john.odom@univ.edu,11,12,12,11,7
john,odom,john.odom@univ.edu,11,12,12,11,8
john,odom,john.odom@univ.edu,11,12,8,13,5
john,odom,john.odom@univ.edu,11,12,8,13,8
john,odom,john.odom@univ.edu,11,12,8,13,12
john,odom,john.odom@univ.edu,11,12,8,13,6
john,odom,john.odom@univ.edu,11,12,8,13,7
john,odom,john.odom@univ.edu,11,12,8,13,8
john,odom,john.odom@univ.edu,11,12,8,6,5
john,odom,john.odom@univ.edu,11,12,8,6,8
john,odom,john.odom@univ.edu,11,12,8,6,12
john,odom,john.odom@univ.edu,11,12,8,6,6
john,odom,john.odom@univ.edu,11,12,8,6,7
john,odom,john.odom@univ.edu,11,12,8,6,8
john,odom,john.odom@univ.edu,11,12,8,9,5
john,odom,john.odom@univ.edu,11,12,8,9,8
john,odom,john.odom@univ.edu,11,12,8,9,12
john,odom,john.odom@univ.edu,11,12,8,9,6
john,odom,john.odom@univ.edu,11,12,8,9,7
john,odom,john.odom@univ.edu,11,12,8,9,8
john,odom,john.odom@univ.edu,11,12,8,9,5
john,odom,john.odom@univ.edu,11,12,8,9,8
john,odom,john.odom@univ.edu,11,12,8,9,12
john,odom,john.odom@univ.edu,11,12,8,9,6
john,odom,john.odom@univ.edu,11,12,8,9,7
john,odom,john.odom@univ.edu,11,12,8,9,8
john,odom,john.odom@univ.edu,11,12,8,13,5
john,odom,john.odom@univ.edu,11,12,8,13,8
john,odom,john.odom@univ.edu,11,12,8,13,12
john,odom,john.odom@univ.edu,11,12,8,13,6
john,odom,john.odom@univ.edu,11,12,8,13,7
john,odom,john.odom@univ.edu,11,12,8,13,8
john,odom,john.odom@univ.edu,11,12,8,11,5
john,odom,john.odom@univ.edu,11,12,8,11,8
john,odom,john.odom@univ.edu,11,12,8,11,12
john,odom,john.odom@univ.edu,11,12,8,11,6
john,odom,john.odom@univ.edu,11,12,8,11,7
